EVENT_ID,EPISODE_ID,DAMAGE_PROPERTY,DAMAGE_PROPERTY_UNIT,DAMAGE_CROP,DAMAGE_CROP_UNIT
791304,132253,0.00,K,0.00,K
791319,132263,0.00,K,0.00,K
791320,132264,0.00,K,0.00,K
791321,132264,0.00,K,0.00,K
791322,132264,0.00,K,0.00,K
791323,132264,0.00,K,0.00,K
791324,132265,0.00,K,0.00,K
791325,132265,0.00,K,0.00,K
791326,132265,0.00,K,0.00,K
791368,132272,0.00,K,0.00,K
795809,132272,0.00,K,0.00,K
795813,132272,0.00,K,0.00,K
795818,132272,0.00,K,0.00,K
795822,132272,0.00,K,0.00,K
791482,132288,0.00,K,0.00,K
791484,132288,0.00,K,0.00,K
791578,132299,,,0.00,K
791579,132299,,,0.00,K
791580,132299,,,0.00,K
791581,132299,,,0.00,K
791582,132299,,,0.00,K
791583,132299,0.00,K,0.00,K
791649,132306,0.00,K,0.00,K
791650,132307,0.00,K,0.00,K
802120,132315,0.00,K,0.00,K
791875,132325,,,0.00,K
792052,132325,0.00,K,0.00,K
792061,132325,0.00,K,0.00,K
792069,132325,0.00,K,0.00,K
792073,132325,0.00,K,0.00,K
792075,132325,0.00,K,0.00,K
792172,132325,0.00,K,0.00,K
792178,132325,0.00,K,0.00,K
792180,132325,0.00,K,0.00,K
792183,132325,0.00,K,0.00,K
792185,132325,0.00,K,0.00,K
792192,132325,0.00,K,0.00,K
792197,132325,0.00,K,0.00,K
792199,132325,0.00,K,0.00,K
792202,132325,0.00,K,0.00,K
792682,132325,0.00,K,0.00,K
792685,132325,0.00,K,0.00,K
792687,132325,0.00,K,0.00,K
792690,132325,500.00,K,0.00,K
792692,132325,,,0.00,K
792694,132325,,,0.00,K
792696,132325,,,0.00,K
792701,132325,0.00,K,0.00,K
792703,132325,0.00,K,0.00,K
792705,132325,0.00,K,0.00,K
792707,132325,0.00,K,0.00,K
791767,132327,0.00,K,0.00,K
791770,132327,0.00,K,0.00,K
791771,132327,0.00,K,0.00,K
791772,132327,0.00,K,0.00,K
791773,132327,0.00,K,0.00,K
791778,132327,0.00,K,0.00,K
794327,132327,0.00,K,0.00,K
794335,132327,0.00,K,0.00,K
794341,132327,0.00,K,0.00,K
794343,132327,0.00,K,0.00,K
791876,132347,0.00,K,0.00,K
791898,132349,0.00,K,0.00,K
791912,132353,1.00,K,0.00,K
791923,132353,0.00,K,0.00,K
791924,132357,2.00,K,0.00,K
791943,132362,0.00,K,0.00,K
791996,132374,0.00,K,0.00,K
792028,132380,0.00,K,0.00,K
792030,132380,0.00,K,0.00,K
792031,132380,0.00,K,0.00,K
792032,132380,0.00,K,0.00,K
792034,132380,0.00,K,0.00,K
792036,132380,0.00,K,0.00,K
792037,132380,0.00,K,0.00,K
792040,132380,0.00,K,0.00,K
792041,132380,0.00,K,0.00,K
792085,132386,0.00,K,0.00,K
792082,132387,10.00,K,0.00,K
792092,132389,1.00,K,0.00,K
792094,132389,0.00,K,0.00,K
792096,132389,5.00,K,0.00,K
792097,132389,1.00,K,0.00,K
792098,132389,1.00,K,0.00,K
792099,132389,5.00,K,0.00,K
792100,132389,2.00,K,0.00,K
792101,132389,1.00,K,0.00,K
792103,132389,2.00,K,0.00,K
792107,132389,1.00,K,0.00,K
792110,132389,1.00,K,0.00,K
792113,132389,50.00,K,0.00,K
792114,132389,0.00,K,0.00,K
792115,132392,0.00,K,0.00,K
792116,132392,0.00,K,0.00,K
792157,132398,0.00,K,0.00,K
792170,132398,0.00,K,0.00,K
792173,132398,0.00,K,0.00,K
792176,132402,0.00,K,0.00,K
792190,132407,0.00,K,0.00,K
792201,132408,0.00,K,0.00,K
792203,132410,0.00,K,0.00,K
792207,132410,0.00,K,0.00,K
792208,132410,0.00,K,0.00,K
792204,132411,0.00,K,0.00,K
792206,132411,0.00,K,0.00,K
792209,132411,0.00,K,0.00,K
792210,132411,0.00,K,0.00,K
792212,132411,0.00,K,0.00,K
792213,132411,0.00,K,0.00,K
792215,132411,0.00,K,0.00,K
792216,132411,0.00,K,0.00,K
792217,132411,0.00,K,0.00,K
792218,132411,0.00,K,0.00,K
792219,132411,0.00,K,0.00,K
792220,132411,0.00,K,0.00,K
795195,132411,0.00,K,0.00,K
792214,132413,0.00,K,0.00,K
792222,132415,0.00,K,0.00,K
792223,132415,0.00,K,0.00,K
792224,132415,0.00,K,0.00,K
792225,132415,0.00,K,0.00,K
792226,132415,0.00,K,0.00,K
795196,132415,0.00,K,0.00,K
792248,132418,0.00,K,0.00,K
792249,132418,0.00,K,0.00,K
792250,132418,0.00,K,0.00,K
792251,132418,0.00,K,0.00,K
792967,132425,3.00,K,0.00,K
792971,132425,1.50,K,0.00,K
792635,132426,0.50,K,0.00,K
792636,132426,6.00,K,0.00,K
792637,132426,4.00,K,0.00,K
792645,132426,4.00,K,0.00,K
792957,132426,1.00,K,0.00,K
792354,132429,0.00,K,0.00,K
792442,132429,0.00,K,0.00,K
792444,132429,0.00,K,0.00,K
792357,132434,,,,
792358,132434,,,,
792359,132434,,,,
792360,132434,,,,
792361,132434,,,,
792362,132434,,,,
792363,132434,,,,
792364,132434,,,,
792365,132434,,,,
792366,132434,,,,
792367,132434,,,,
792368,132434,,,,
792369,132434,,,,
792370,132434,,,,
792371,132434,,,,
792372,132434,,,,
792373,132434,,,,
792374,132434,,,,
792375,132434,,,,
792376,132434,,,,
792377,132434,,,,
792378,132434,,,,
792379,132434,,,,
792380,132434,,,,
792381,132435,,,,
792382,132435,,,,
792383,132435,,,,
792384,132435,,,,
792385,132435,,,,
792386,132435,,,,
792387,132435,,,,
792388,132435,,,,
792389,132435,,,,
792390,132435,,,,
792391,132435,,,,
792392,132435,,,,
792393,132435,,,,
792394,132435,,,,
792395,132435,,,,
792396,132435,,,,
792397,132435,,,,
792398,132435,,,,
792466,132440,0.00,K,0.00,K
792469,132440,0.00,K,0.00,K
792608,132471,0.00,K,0.00,K
793142,132477,10.00,K,0.00,K
793143,132477,10.00,K,0.00,K
793144,132477,10.00,K,0.00,K
793145,132477,10.00,K,0.00,K
793146,132477,5.00,K,0.00,K
793147,132477,5.00,K,0.00,K
793148,132477,5.00,K,0.00,K
793149,132477,5.00,K,0.00,K
793150,132477,5.00,K,0.00,K
792652,132478,15.00,K,0.00,K
792653,132478,10.00,K,0.00,K
792654,132478,10.00,K,0.00,K
792662,132478,20.00,K,0.00,K
792890,132478,35.00,K,0.00,K
792898,132478,15.00,K,0.00,K
792899,132478,25.00,K,0.00,K
792907,132478,25.00,K,0.00,K
792910,132478,15.00,K,0.00,K
792913,132478,15.00,K,0.00,K
792916,132478,15.00,K,0.00,K
792918,132478,15.00,K,0.00,K
792919,132478,20.00,K,0.00,K
792921,132478,10.00,K,0.00,K
792922,132478,10.00,K,0.00,K
792925,132478,5.00,K,0.00,K
792655,132480,0.00,K,0.00,K
792656,132480,10.00,K,0.00,K
792657,132480,0.00,K,0.00,K
792658,132480,0.00,K,0.00,K
792659,132481,0.00,K,0.00,K
792660,132481,0.00,K,0.00,K
792663,132482,0.00,K,0.00,K
792664,132482,0.00,K,0.00,K
792665,132483,0.00,K,0.00,K
792666,132483,0.00,K,0.00,K
792667,132484,0.00,K,0.00,K
792668,132484,0.00,K,0.00,K
792679,132488,0.00,K,0.00,K
792680,132488,0.00,K,0.00,K
792699,132488,0.00,K,0.00,K
792678,132489,0.00,K,0.00,K
792683,132490,0.00,K,0.00,K
792688,132490,0.00,K,0.00,K
792697,132491,0.00,K,0.00,K
792698,132491,0.00,K,0.00,K
793017,132491,0.00,K,0.00,K
793018,132491,0.00,K,0.00,K
792708,132492,0.00,K,0.00,K
792709,132492,0.00,K,0.00,K
792710,132493,0.00,K,0.00,K
792711,132493,0.00,K,0.00,K
792712,132493,0.00,K,0.00,K
792713,132493,0.00,K,0.00,K
792714,132493,0.00,K,0.00,K
792715,132493,0.00,K,0.00,K
792718,132494,0.00,K,0.00,K
792719,132494,0.00,K,0.00,K
792716,132495,0.00,K,0.00,K
792717,132495,0.00,K,0.00,K
792734,132499,0.00,K,0.00,K
792736,132499,0.00,K,0.00,K
792737,132499,0.00,K,0.00,K
792739,132499,0.00,K,0.00,K
792740,132499,0.00,K,0.00,K
792741,132499,0.00,K,0.00,K
792743,132499,0.00,K,0.00,K
792744,132499,0.00,K,0.00,K
792745,132499,0.00,K,0.00,K
792746,132499,0.00,K,0.00,K
792748,132499,0.00,K,0.00,K
792749,132499,0.00,K,0.00,K
792750,132499,0.00,K,0.00,K
792751,132499,0.00,K,0.00,K
792752,132499,0.00,K,0.00,K
792753,132499,0.00,K,0.00,K
792754,132499,0.00,K,0.00,K
792755,132499,0.00,K,0.00,K
792757,132499,0.00,K,0.00,K
792758,132499,0.00,K,0.00,K
792759,132499,0.00,K,0.00,K
792760,132499,0.00,K,0.00,K
792792,132507,,,,
792793,132507,,,,
792794,132507,,,,
792795,132507,,,,
792796,132509,75.00,K,0.00,K
792829,132510,0.00,K,0.00,K
792830,132510,0.00,K,0.00,K
792831,132510,0.00,K,0.00,K
792832,132510,0.00,K,0.00,K
792833,132510,0.00,K,0.00,K
792834,132510,0.00,K,0.00,K
792822,132511,0.00,K,0.00,K
792823,132511,0.00,K,0.00,K
792824,132511,0.00,K,0.00,K
792825,132511,0.00,K,0.00,K
792826,132511,0.00,K,0.00,K
792827,132511,0.00,K,0.00,K
793010,132529,,,,
793011,132529,,,,
793012,132529,,,,
793041,132536,0.00,K,0.00,K
793042,132537,0.00,K,0.00,K
793043,132539,0.00,K,0.00,K
793044,132539,0.00,K,0.00,K
793045,132539,0.00,K,0.00,K
793047,132542,0.00,K,0.00,K
793048,132542,0.00,K,0.00,K
793049,132542,0.00,K,0.00,K
793050,132543,0.00,K,0.00,K
793051,132543,0.00,K,0.00,K
793055,132544,0.00,K,0.00,K
793067,132544,0.00,K,0.00,K
793069,132544,0.00,K,0.00,K
793073,132544,0.00,K,0.00,K
793074,132544,0.00,K,0.00,K
793077,132544,0.00,K,0.00,K
793081,132544,0.00,K,0.00,K
793089,132544,0.00,K,0.00,K
793095,132544,0.00,K,0.00,K
793053,132545,0.00,K,0.00,K
793056,132546,0.00,K,0.00,K
793057,132548,0.00,K,0.00,K
795197,132549,0.00,K,0.00,K
793083,132551,0.00,K,0.00,K
793086,132551,0.00,K,0.00,K
793110,132551,0.00,K,0.00,K
793111,132551,0.00,K,0.00,K
793097,132553,0.00,K,0.00,K
793099,132553,0.00,K,0.00,K
793100,132553,0.00,K,0.00,K
793101,132555,75.00,K,0.00,K
793102,132555,0.00,K,0.00,K
793105,132555,0.00,K,0.00,K
793106,132555,0.00,K,0.00,K
793107,132555,0.00,K,0.00,K
793108,132555,0.00,K,0.00,K
793109,132555,0.00,K,0.00,K
793112,132555,0.00,K,0.00,K
793113,132555,0.00,K,0.00,K
793114,132555,0.00,K,0.00,K
793115,132555,0.00,K,0.00,K
793116,132555,0.00,K,0.00,K
793117,132555,0.00,K,0.00,K
793118,132555,0.00,K,0.00,K
793129,132555,0.00,K,0.00,K
793130,132555,0.00,K,0.00,K
793131,132555,0.00,K,0.00,K
793132,132555,0.00,K,0.00,K
793133,132555,0.00,K,0.00,K
793134,132555,0.00,K,0.00,K
793135,132555,0.00,K,0.00,K
793136,132555,0.00,K,0.00,K
793137,132555,0.00,K,0.00,K
793138,132555,0.00,K,0.00,K
793139,132555,0.00,K,0.00,K
793140,132555,0.00,K,0.00,K
793141,132555,0.00,K,0.00,K
793119,132556,0.00,K,0.00,K
793120,132556,0.00,K,0.00,K
793121,132557,0.00,K,0.00,K
793122,132557,0.00,K,0.00,K
793123,132557,150.00,K,0.00,K
793124,132557,0.00,K,0.00,K
793125,132557,0.00,K,0.00,K
793126,132557,0.00,K,0.00,K
793127,132558,0.00,K,0.00,K
793128,132558,25.00,K,0.00,K
793151,132559,50.00,K,0.00,K
793226,132566,0.00,K,0.00,K
793227,132566,0.00,K,0.00,K
793233,132566,0.00,K,0.00,K
793234,132566,0.00,K,0.00,K
793251,132567,0.00,K,0.00,K
793252,132567,0.00,K,0.00,K
793255,132567,0.00,K,0.00,K
793259,132569,0.00,K,0.00,K
793304,132575,10.00,K,0.00,K
794837,132581,0.00,K,0.00,K
794838,132581,0.00,K,0.00,K
794849,132581,0.00,K,0.00,K
794850,132581,0.00,K,0.00,K
794852,132581,0.00,K,0.00,K
794853,132581,0.00,K,0.00,K
794856,132581,0.00,K,0.00,K
794858,132581,0.00,K,0.00,K
798734,132581,0.00,K,0.00,K
798735,132581,0.00,K,0.00,K
798746,132581,0.00,K,0.00,K
798747,132581,0.00,K,0.00,K
798748,132581,0.00,K,0.00,K
798749,132581,0.00,K,0.00,K
798750,132581,0.00,K,0.00,K
798752,132581,0.00,K,0.00,K
798755,132581,0.00,K,0.00,K
793375,132586,0.00,K,0.00,K
793376,132586,0.00,K,0.00,K
793377,132586,0.00,K,0.00,K
793378,132586,0.00,K,0.00,K
793379,132586,0.00,K,0.00,K
793380,132586,0.00,K,0.00,K
793381,132586,0.00,K,0.00,K
793382,132586,0.00,K,0.00,K
793383,132587,0.00,K,0.00,K
793384,132587,0.00,K,0.00,K
793385,132587,0.00,K,0.00,K
793386,132587,0.00,K,0.00,K
793387,132587,0.00,K,0.00,K
793388,132587,0.00,K,0.00,K
793389,132587,0.00,K,0.00,K
793390,132587,0.00,K,0.00,K
793391,132587,500.00,K,0.00,K
793392,132587,1.00,K,0.00,K
793393,132587,1.00,K,0.00,K
793394,132587,1.00,K,0.00,K
793395,132587,1.00,K,0.00,K
793396,132587,1.00,K,0.00,K
793397,132587,0.00,K,0.00,K
793398,132587,0.00,K,0.00,K
793399,132587,0.00,K,0.00,K
793407,132587,0.00,K,0.00,K
793408,132587,0.00,K,0.00,K
793409,132587,0.00,K,0.00,K
793410,132587,0.00,K,0.00,K
793411,132587,0.00,K,0.00,K
793412,132587,0.00,K,0.00,K
793413,132587,0.00,K,0.00,K
793414,132587,0.00,K,0.00,K
793415,132587,0.00,K,0.00,K
793416,132587,0.00,K,0.00,K
793417,132587,0.00,K,0.00,K
793418,132587,0.00,K,0.00,K
793423,132587,0.00,K,0.00,K
793400,132588,0.00,K,0.00,K
793441,132588,2.00,K,0.00,K
793442,132588,0.00,K,0.00,K
793453,132588,10.00,K,0.00,K
793439,132589,2.00,K,0.00,K
793425,132591,0.00,K,0.00,K
793426,132591,0.00,K,0.00,K
793427,132591,0.00,K,0.00,K
793433,132592,0.00,K,0.00,K
793434,132592,0.00,K,0.00,K
810679,132592,,,,
793432,132593,0.00,K,0.00,K
794820,132594,0.00,K,0.00,K
794821,132594,0.00,K,0.00,K
794822,132594,0.00,K,0.00,K
794828,132594,0.00,K,0.00,K
794829,132594,0.00,K,0.00,K
794830,132594,0.00,K,0.00,K
794831,132594,0.00,K,0.00,K
794832,132594,0.00,K,0.00,K
794833,132594,0.00,K,0.00,K
794834,132594,0.00,K,0.00,K
794835,132594,0.00,K,0.00,K
794220,132596,0.00,K,0.00,K
793443,132597,0.00,K,0.00,K
793445,132597,0.00,K,0.00,K
793446,132597,0.00,K,0.00,K
800738,132598,0.00,K,0.00,K
793449,132599,2.00,K,0.00,K
805297,132599,0.00,K,0.00,K
793447,132600,3.00,K,0.00,K
793448,132600,15.00,K,0.00,K
793454,132603,0.00,K,0.00,K
793455,132603,0.00,K,0.00,K
793456,132603,0.00,K,0.00,K
793457,132603,0.00,K,0.00,K
793458,132603,0.00,K,0.00,K
793459,132603,0.00,K,0.00,K
793460,132603,0.00,K,0.00,K
793461,132603,0.00,K,0.00,K
793462,132603,0.00,K,0.00,K
793471,132605,0.00,K,0.00,K
793472,132606,0.00,K,0.00,K
793473,132607,0.00,K,0.00,K
793474,132607,0.00,K,0.00,K
793475,132608,0.00,K,0.00,K
793476,132609,0.00,K,0.00,K
793477,132610,0.00,K,0.00,K
793478,132610,0.00,K,0.00,K
793481,132612,0.00,K,0.00,K
793482,132613,0.00,K,0.00,K
793608,132614,0.00,K,0.00,K
793526,132621,1.00,K,0.00,K
793559,132624,0.00,K,0.00,K
793645,132635,0.00,K,0.00,K
793648,132635,0.00,K,0.00,K
793652,132635,5.00,K,0.00,K
794509,132635,,,,
803181,132641,15.00,K,0.00,K
803182,132641,0.00,K,0.00,K
793708,132642,0.00,K,0.00,K
803186,132642,20.00,K,0.00,K
803187,132642,3.00,K,0.00,K
803188,132642,50.00,K,0.00,K
803189,132642,3.00,K,0.00,K
803190,132642,1.00,K,0.00,K
803191,132642,0.00,K,0.00,K
803192,132642,5.00,K,0.00,K
803332,132642,0.00,K,0.00,K
803193,132643,0.00,K,0.00,K
803194,132643,0.00,K,0.00,K
794590,132644,0.00,K,0.00,K
794592,132644,0.00,K,0.00,K
794593,132644,0.00,K,0.00,K
794595,132644,0.00,K,0.00,K
794598,132644,0.00,K,0.00,K
794600,132644,0.00,K,0.00,K
794601,132644,0.00,K,0.00,K
793709,132646,1.00,K,0.00,K
793710,132646,0.00,K,0.00,K
793711,132647,0.00,K,0.00,K
793712,132647,0.00,K,0.00,K
793713,132648,0.00,K,0.00,K
793714,132649,1.00,K,0.00,K
793715,132649,0.00,K,0.00,K
793716,132649,0.00,K,0.00,K
793717,132649,0.00,K,0.00,K
793718,132649,1.00,K,0.00,K
793719,132649,1.00,K,0.00,K
793720,132650,0.00,K,0.00,K
793722,132651,0.00,K,0.00,K
811598,132651,0.00,K,0.00,K
793728,132652,0.00,K,0.00,K
793729,132652,0.00,K,0.00,K
793730,132652,0.00,K,0.00,K
793731,132652,0.00,K,0.00,K
793732,132652,0.00,K,0.00,K
793733,132652,0.00,K,0.00,K
793737,132653,0.00,K,0.00,K
793738,132653,0.00,K,0.00,K
793739,132653,0.00,K,0.00,K
793740,132653,0.00,K,0.00,K
793741,132653,0.00,K,0.00,K
793745,132656,0.00,K,0.00,K
793746,132656,0.00,K,0.00,K
793747,132656,0.00,K,0.00,K
793748,132656,0.00,K,0.00,K
793750,132656,0.00,K,0.00,K
793751,132656,0.00,K,0.00,K
793753,132657,0.00,K,0.00,K
793754,132657,0.00,K,0.00,K
793755,132657,0.00,K,0.00,K
793756,132657,0.00,K,0.00,K
793757,132657,0.00,K,0.00,K
793758,132657,0.00,K,0.00,K
793759,132657,0.00,K,0.00,K
793760,132657,0.00,K,0.00,K
793761,132657,0.00,K,0.00,K
793762,132657,0.00,K,0.00,K
793763,132657,0.00,K,0.00,K
793764,132657,0.00,K,0.00,K
793766,132657,0.00,K,0.00,K
793767,132657,0.00,K,0.00,K
793768,132657,0.00,K,0.00,K
793769,132657,0.00,K,0.00,K
793770,132657,0.00,K,0.00,K
793771,132657,0.00,K,0.00,K
793772,132657,0.00,K,0.00,K
793773,132657,0.00,K,0.00,K
793774,132657,0.00,K,0.00,K
793775,132657,0.00,K,0.00,K
793776,132657,0.00,K,0.00,K
793777,132658,0.00,K,0.00,K
793778,132658,0.00,K,0.00,K
793779,132658,0.00,K,0.00,K
793780,132658,0.00,K,0.00,K
793781,132658,0.00,K,0.00,K
793783,132658,0.00,K,0.00,K
793784,132658,0.00,K,0.00,K
793785,132658,0.00,K,0.00,K
793786,132659,0.00,K,0.00,K
793787,132659,0.00,K,0.00,K
793788,132659,0.00,K,0.00,K
793789,132659,0.00,K,0.00,K
793790,132659,0.00,K,0.00,K
793793,132660,,,,
793794,132660,,,,
845406,132660,0.00,K,0.00,K
793962,132661,0.00,K,0.00,K
793929,132662,0.00,K,0.00,K
793964,132662,0.00,K,0.00,K
793965,132662,0.00,K,0.00,K
793928,132663,0.00,K,0.00,K
793927,132670,,,,
793911,132674,15.00,K,0.00,K
793912,132674,15.00,K,0.00,K
793913,132674,10.00,K,0.00,K
793914,132674,10.00,K,0.00,K
793915,132674,10.00,K,0.00,K
793916,132674,10.00,K,0.00,K
793917,132674,10.00,K,0.00,K
793918,132674,10.00,K,0.00,K
793919,132674,10.00,K,0.00,K
793877,132675,15.00,K,0.00,K
793878,132675,10.00,K,0.00,K
793880,132675,15.00,K,0.00,K
793883,132675,15.00,K,0.00,K
793887,132675,15.00,K,0.00,K
793888,132675,25.00,K,0.00,K
793892,132675,20.00,K,0.00,K
793893,132675,10.00,K,0.00,K
793894,132675,10.00,K,0.00,K
793895,132675,10.00,K,0.00,K
793905,132675,10.00,K,0.00,K
793906,132675,15.00,K,0.00,K
793907,132675,10.00,K,0.00,K
793908,132675,15.00,K,0.00,K
793909,132675,25.00,K,0.00,K
793910,132675,20.00,K,0.00,K
793920,132677,8.00,K,0.00,K
793921,132677,6.00,K,0.00,K
793922,132677,8.00,K,0.00,K
793923,132678,1.00,K,0.00,K
793924,132678,0.00,K,0.00,K
793925,132678,1.00,K,0.00,K
793926,132678,5.00,K,0.00,K
805292,132680,0.00,K,0.00,K
805293,132680,0.00,K,0.00,K
805294,132680,0.00,K,0.00,K
805295,132680,0.00,K,0.00,K
805296,132680,0.00,K,0.00,K
794461,132681,2.00,K,0.00,K
794466,132681,2.00,K,0.00,K
794471,132681,2.00,K,0.00,K
794483,132681,2.00,K,0.00,K
793935,132682,0.00,K,0.00,K
793936,132682,0.00,K,0.00,K
793937,132682,0.00,K,0.00,K
793938,132682,0.00,K,0.00,K
793939,132682,0.00,K,0.00,K
793940,132682,0.00,K,0.00,K
793941,132682,0.00,K,0.00,K
793942,132682,0.00,K,0.00,K
793943,132682,0.00,K,0.00,K
793944,132682,0.00,K,0.00,K
793945,132682,0.00,K,0.00,K
793946,132682,0.00,K,0.00,K
793947,132682,0.00,K,0.00,K
793948,132682,0.00,K,0.00,K
793949,132683,0.00,K,0.00,K
793950,132683,0.00,K,0.00,K
793951,132683,0.00,K,0.00,K
793952,132683,0.00,K,0.00,K
793953,132683,0.00,K,0.00,K
793955,132684,0.00,K,0.00,K
793956,132684,0.00,K,0.00,K
793957,132684,0.00,K,0.00,K
793973,132687,0.00,K,0.00,K
793974,132687,0.00,K,0.00,K
793976,132689,0.00,K,0.00,K
793977,132689,5.00,K,0.00,K
793978,132689,1.00,K,0.00,K
793979,132689,5.00,K,0.00,K
793980,132689,5.00,K,0.00,K
793981,132689,1.00,K,0.00,K
793982,132689,5.00,K,0.00,K
793984,132689,0.00,K,0.00,K
793985,132689,5.00,K,0.00,K
793986,132689,2.00,K,0.00,K
793987,132689,1.00,K,0.00,K
793988,132689,0.00,K,0.00,K
793989,132689,0.00,K,0.00,K
793990,132689,0.00,K,0.00,K
793991,132689,0.00,K,0.00,K
793992,132689,0.00,K,0.00,K
793993,132689,0.00,K,0.00,K
793994,132689,0.00,K,0.00,K
796421,132689,30.00,K,0.00,K
793996,132690,50.00,K,0.00,K
793997,132690,0.00,K,0.00,K
793998,132691,0.00,K,0.00,K
793999,132691,0.00,K,0.00,K
794001,132691,0.00,K,0.00,K
794002,132691,0.00,K,0.00,K
794669,132692,30.00,K,0.00,K
794670,132692,0.00,K,0.00,K
794930,132692,30.00,K,0.00,K
794931,132692,40.00,K,0.00,K
794932,132692,0.00,K,0.00,K
794933,132692,10.00,K,0.00,K
794486,132695,,,,
794488,132695,,,,
794489,132695,,,,
794495,132695,,,,
794497,132695,,,,
794504,132695,,,,
794506,132695,,,,
794511,132695,,,,
794520,132695,,,,
794556,132695,,,,
794557,132695,,,,
794563,132695,,,,
794568,132695,,,,
794794,132695,,,,
794140,132722,0.00,K,0.00,K
794143,132722,0.00,K,0.00,K
794145,132722,0.00,K,0.00,K
794146,132722,0.00,K,0.00,K
794147,132722,0.00,K,0.00,K
794172,132722,0.00,K,0.00,K
794189,132722,0.00,K,0.00,K
794205,132722,0.00,K,0.00,K
794114,132723,0.00,K,0.00,K
794118,132723,0.00,K,0.00,K
794127,132723,0.00,K,0.00,K
794190,132728,0.00,K,,
794191,132728,0.00,K,,
794194,132728,0.00,K,,
794196,132728,0.00,K,,
794198,132728,0.00,K,,
794148,132729,,,,
794149,132729,,,,
794150,132729,,,,
794151,132729,,,,
794152,132729,,,,
794153,132729,,,,
794154,132729,,,,
794156,132729,,,,
794157,132729,,,,
794158,132729,,,,
794159,132729,,,,
794160,132729,,,,
794161,132729,,,,
794163,132729,,,,
794164,132729,,,,
794168,132729,,,,
794171,132729,,,,
794173,132729,,,,
794174,132729,,,,
794175,132729,,,,
794176,132729,,,,
794177,132729,,,,
794178,132729,,,,
794179,132729,,,,
794180,132729,,,,
794181,132729,,,,
794182,132729,,,,
794183,132729,,,,
794185,132729,,,,
794186,132729,,,,
802327,132730,0.00,K,0.00,K
802330,132730,0.00,K,0.00,K
802332,132730,0.00,K,0.00,K
802341,132730,0.00,K,0.00,K
802345,132730,0.00,K,0.00,K
802351,132730,0.00,K,0.00,K
802354,132730,0.00,K,0.00,K
794162,132731,0.00,K,0.00,K
794165,132731,0.00,K,0.00,K
794166,132731,0.00,K,0.00,K
794167,132731,0.00,K,0.00,K
794169,132732,0.00,K,0.00,K
794170,132732,0.00,K,0.00,K
794184,132733,20.00,K,0.00,K
794187,132733,0.00,K,0.00,K
794188,132733,0.00,K,0.00,K
794197,132733,100.00,K,0.00,K
794199,132734,0.00,K,0.00,K
794200,132734,0.00,K,0.00,K
794201,132734,0.00,K,0.00,K
794202,132734,0.00,K,0.00,K
794203,132735,0.00,K,0.00,K
794204,132735,0.00,K,0.00,K
794211,132737,0.00,K,0.00,K
794212,132737,0.00,K,0.00,K
794213,132737,0.00,K,0.00,K
794214,132737,0.00,K,0.00,K
794216,132737,0.00,K,0.00,K
794222,132737,0.00,K,0.00,K
794223,132737,0.00,K,0.00,K
794585,132737,0.00,K,0.00,K
794231,132742,0.00,K,0.00,K
794564,132742,0.00,K,0.00,K
794565,132742,0.00,K,0.00,K
794566,132742,0.00,K,0.00,K
794567,132742,0.00,K,0.00,K
794570,132742,0.00,K,0.00,K
794571,132742,0.00,K,0.00,K
794572,132742,0.00,K,0.00,K
794573,132742,0.00,K,0.00,K
794574,132742,0.00,K,0.00,K
794575,132742,0.00,K,0.00,K
794576,132742,0.00,K,0.00,K
794577,132742,0.00,K,0.00,K
794578,132742,0.00,K,0.00,K
794579,132742,0.00,K,0.00,K
794580,132742,0.00,K,0.00,K
794581,132742,0.00,K,0.00,K
794582,132742,0.00,K,0.00,K
794583,132742,0.00,K,0.00,K
794232,132743,0.00,K,0.00,K
794233,132743,0.00,K,0.00,K
794234,132743,0.00,K,0.00,K
794235,132743,0.00,K,0.00,K
794236,132743,0.00,K,0.00,K
794237,132743,0.00,K,0.00,K
794238,132743,0.00,K,0.00,K
794239,132743,0.00,K,0.00,K
794240,132743,0.00,K,0.00,K
794241,132743,0.00,K,0.00,K
794242,132743,0.00,K,0.00,K
794243,132744,0.00,K,0.00,K
794244,132744,0.00,K,0.00,K
794245,132745,0.00,K,0.00,K
794247,132745,0.00,K,0.00,K
794248,132746,0.00,K,0.00,K
794250,132747,0.00,K,0.00,K
794252,132747,0.00,K,0.00,K
794253,132747,0.00,K,0.00,K
794254,132747,0.00,K,0.00,K
794256,132747,0.00,K,0.00,K
794258,132747,0.00,K,0.00,K
794259,132747,0.00,K,0.00,K
794261,132747,0.00,K,0.00,K
794265,132747,0.00,K,0.00,K
794266,132747,0.00,K,0.00,K
794268,132747,0.00,K,0.00,K
794269,132747,0.00,K,0.00,K
794271,132747,0.00,K,0.00,K
794273,132747,0.00,K,0.00,K
794274,132747,0.00,K,0.00,K
794249,132749,0.00,K,0.00,K
794267,132752,0.00,K,0.00,K
794275,132753,0.00,K,0.00,K
794277,132754,0.00,K,0.00,K
794287,132754,0.00,K,0.00,K
794290,132754,0.00,K,0.00,K
794295,132754,0.00,K,0.00,K
794296,132755,0.00,K,0.00,K
794279,132756,0.00,K,0.00,K
794288,132758,,,,
794289,132758,,,,
794291,132758,,,,
794292,132758,,,,
794293,132758,,,,
794294,132758,,,,
794297,132759,,,,
794298,132759,,,,
794299,132759,,,,
